"Summary level","Program label","Program","Sub-program","Name","Code","Subsidized units available","% Occupied","# Reported","% Reported","Average months since report","% moved in past year","Number of people per unit","Number of people: total","Average Family Expenditure per month ($$)","Average HUD Expenditure per month ($$)","Household income per year","Household income per year per person","% $1 - $4,999","% $5,000 - $9,999","% $10,000 - $14,999","% $15,000 - $19,999","% $20,000 or more","% Households where wages are major source of income","% Households where welfare is major source of income","% Households with other major sources of income","% of local median (Household income)","% very low income","% extremely low income","% 2+ adults with children","% 1 adult with children","% female head","% female head with children","% with disability, among Head, Spouse, Co-head, aged 61 years or less","% with disability, among Head, Spouse, Co-head, aged 62 years or older","% with disability, among all persons in households","% 24 years or less (Head or spouse)","% 25 to 49 years (Head or spouse)","% 51 to 60 (Head or spouse)","% 62 or more (Head or spouse)","% 85 or more (Head or spouse)","% Minority","%Black Non-Hispanic","%Native American Non-Hispanic","%Asian or Pacific Islander Non-Hispanic","%White Non-Hispanic","%Black Hispanic","%White Hispanic","%Other Hispanic","% Hispanic","% Multiple Race","Average months on waiting list","Average months since moved in","% with utility allowance","Average utility allowance $$","% 0 - 1 bedrooms:","% 2 bedrooms","% 3+ bedrooms","% Overhoused","% in poverty (Census tract)","% minority (Census tract)","% single family owners (Census tract)","Congressional District","CBSA","PLACE","Latitude","Longitude","State","PHA Total Units","HA category"
"4","Summary of All HUD Programs","1","NA","Mount Clemens Housing Commission","MI028","287","97","278","100","6","13","2","560","367","625","15903","7895","11","8","45","10","26","20","1","75","21","96","79","-1","38","69","37","39","84","33","4","43","17","37","-1","73","73","-1","0","27","-1","-1","-1","0","0","29","78","67","115","57","22","21","6","22","44","56","2610","19820","55820","42.594021","-82.881176","MI","287","2"
"4","Summary of All HUD Programs","1","NA","Wayne Housing Commission","MI029","76","97","74","100","5","7","1.5","114","407","468","17837","11578","1","1","51","13","33","23","-1","70","25","93","70","-1","18","74","18","48","69","47","-1","24","15","61","-1","43","43","-1","-1","57","-1","-1","-1","0","1","65","104","100","158","72","14","15","4","24","36","68","2613","19820","84940","42.284099","-83.383581","MI","76","1"
"4","Summary of All HUD Programs","1","NA","Cheboygan Housing Commission","MI030","161","73","98","84","8","4","1.8","176","397","419","17123","9534","2","6","49","18","24","21","-1","79","28","96","69","3","29","72","29","58","66","38","2","41","15","42","2","3","1","2","-1","97","-1","-1","-1","0","1","13","74","93","118","49","32","19","13","13","14","78","2601","99999","15000","45.634878","-84.485177","MI","161","2"
"4","Summary of All HUD Programs","1","NA","Muskegon Heights Housing Commission","MI031","464","96","418","94","8","16","2.4","1010","302","659","12824","5307","11","10","43","11","23","29","4","48","20","94","80","2","51","81","51","19","79","19","9","56","13","22","1","83","82","-1","-1","17","1","-1","0","1","0","4","61","21","108","39","20","41","7","33","82","65","2603","34740","56360","43.2084","-86.229256","MI","464","3"
"4","Summary of All HUD Programs","1","NA","Benton Township Housing Commission","MI032","375","94","352","100","6","10","2.4","856","325","677","14325","5890","10","5","41","12","32","19","1","65","21","94","74","1","42","86","42","22","65","21","7","50","7","36","3","95","94","-1","-1","5","0","1","-1","1","0","46","88","73","84","47","13","39","10","53","83","36","2606","35660","07540","42.114629","-86.42888","MI","375","3"
"4","Summary of All HUD Programs","1","NA","Royal Oak Township Housing Commission","MI033","128","95","122","100","7","4","2.6","315","376","748","17185","6656","27","8","23","7","35","25","4","70","21","93","74","1","57","91","55","20","82","16","5","61","16","18","2","100","100","-1","-1","-1","-1","-1","-1","0","1","79","156","100","159","15","25","61","31","24","95","59","2611","19820","99999","42.45085","-83.161662","MI","128","2"
"4","Summary of All HUD Programs","1","NA","Battle Creek Housing Commission","MI035","995","81","906","100","4","29","1.9","1766","377","719","15664","8036","8","6","44","18","25","22","0","70","25","92","72","1","34","69","33","40","74","29","5","42","20","34","0","64","59","0","0","36","2","2","0","4","2","22","70","65","142","57","17","24","7","30","48","57","2604","12980","05920","42.326578","-85.191629","MI","995","4"
"4","Summary of All HUD Programs","1","NA","Sault Ste Marie Housing Commission","MI036","312","95","291","98","5","14","1.9","558","444","483","21262","11088","6","4","31","18","42","33","1","64","33","83","53","6","30","70","30","32","51","23","3","48","11","38","3","23","3","19","0","77","-1","1","-1","1","7","2","84","98","93","51","11","38","18","20","33","62","2601","42300","71740","46.497491","-84.353758","MI","312","3"
"4","Summary of All HUD Programs","1","NA","Roseville Housing Commission","MI037","413","72","283","95","5","6","2","561","427","607","17177","8665","5","4","43","18","31","19","0","76","23","96","78","1","31","81","29","39","63","30","1","36","17","46","2","71","69","0","1","29","-1","1","-1","1","1","36","120","65","158","46","26","28","16","17","44","68","2610","19820","69800","42.513221","-82.931909","MI","413","3"
"4","Summary of All HUD Programs","1","NA","Jackson Housing Commission","MI038","1041","74","759","99","7","12","2","1547","357","709","14287","7010","6","8","48","13","25","18","1","67","22","95","77","3","31","71","30","40","75","30","2","46","24","29","1","52","48","0","-1","48","0","3","-1","3","3","21","100","60","159","43","30","28","17","34","39","47","2605","27100","41420","42.249977","-84.416518","MI","1041","5"
"4","Summary of All HUD Programs","1","NA","Port Huron Housing Commission","MI039","1046","90","963","100","5","12","2.3","2168","402","903","16272","7228","9","9","37","16","29","22","1","72","21","97","80","2","40","79","40","37","63","24","3","46","16","34","1","27","21","1","0","73","1","4","-1","4","2","16","85","76","185","31","28","40","24","26","24","59","2609","19820","65820","42.974694","-82.427799","MI","1046","5"
"4","Summary of All HUD Programs","1","NA","Clinton Township Housing Commission","MI040","126","89","110","98","10","7","2.1","228","319","600","13246","6390","15","11","41","13","21","25","2","66","17","99","85","2","35","79","35","36","92","26","1","55","22","22","-1","87","86","-1","-1","13","-1","-1","1","1","0","77","89","48","148","55","12","33","10","26","50","73","2610","19820","99999","42.554273","-82.889267","MI","126","2"
"4","Summary of All HUD Programs","1","NA","Big Rapids Housing Commission","MI041","287","98","282","100","6","17","1.6","455","441","520","19365","12002","4","4","37","20","36","22","-1","74","32","83","59","5","19","74","20","40","50","29","7","34","15","45","2","5","4","-1","-1","95","-1","1","-1","1","0","251","78","54","45","60","22","18","15","35","15","50","2602","13660","08300","43.701431","-85.476536","MI","287","2"
"4","Summary of All HUD Programs","1","NA","Ontonagon Housing Commission","MI042","60","100","60","100","6","10","1.1","65","411","371","21315","19675","2","2","25","22","50","5","2","93","38","78","40","2","-1","55","2","85","47","54","2","12","8","78","10","0","-1","-1","-1","100","-1","-1","-1","0","0","13","89","-1","-1","97","3","-1","-1","16","7","87","2601","99999","60860","46.875755","-89.312773","MI","60","1"
"4","Summary of All HUD Programs","1","NA","Eastpointe Housing Commission","MI044","339","87","301","100","6","13","1.7","500","393","616","15727","9467","2","7","49","15","26","17","1","74","21","93","79","0","25","77","24","37","48","32","1","27","14","58","3","80","79","1","0","20","-1","0","-1","0","1","23","93","77","135","64","17","18","11","26","52","69","2610","19820","24290","42.464764","-82.959921","MI","339","3"
"4","Summary of All HUD Programs","1","NA","Plymouth Housing Commission","MI045","2058","95","1965","100","6","5","2.4","4641","504","831","17264","7309","9","6","36","15","34","28","1","62","21","94","76","2","48","88","47","35","72","25","1","58","18","23","2","83","81","1","0","17","0","1","-1","1","2","33","109","93","220","24","29","47","26","26","68","66","2606","19820","65060","42.371409","-83.473669","MI","2058","5"
"4","Summary of All HUD Programs","1","NA","Saint Joseph Housing Commission","MI046","107","94","101","100","9","26","1","106","379","667","16744","15954","1","3","50","20","26","9","-1","91","29","93","66","-1","1","48","1","98","63","77","4","22","23","51","5","21","18","-1","2","79","-1","1","-1","1","0","12","66","-1","-1","96","4","-1","1","16","16","49","2606","35660","70960","42.11023","-86.480548","MI","107","2"
"4","Summary of All HUD Programs","1","NA","Grayling Housing Commission","MI047","222","89","180","91","6","8","1.7","310","391","397","16515","9589","6","3","49","17","25","16","1","82","27","92","69","4","22","68","22","59","65","41","1","34","18","47","4","4","2","1","-1","96","-1","1","-1","1","1","16","71","62","90","61","23","16","10","18","8","70","2601","99999","34640","44.659584","-84.707003","MI","222","2"
"4","Summary of All HUD Programs","1","NA","Melvindale Housing Commission","MI048","246","58","208","100","5","9","2.1","447","458","1162","16713","7777","11","7","34","17","31","27","1","67","21","95","78","1","46","90","45","45","74","29","13","49","23","16","-1","86","83","-1","-1","14","-1","2","-1","2","1","14","78","93","201","18","38","45","35","28","72","68","2613","19820","52940","42.280505","-83.182848","MI","246","2"
"4","Summary of All HUD Programs","1","NA","Manistique Housing Commission","MI049","221","78","167","97","4","18","1.5","250","409","395","19999","13359","4","4","37","18","37","26","-1","72","34","81","57","1","17","71","15","36","46","30","7","27","17","50","4","7","1","4","1","93","-1","1","-1","1","1","7","62","79","77","71","13","16","10","20","18","78","2601","99999","50760","45.951268","-86.243046","MI","221","2"
"4","Summary of All HUD Programs","1","NA","Baldwin Housing Commission","MI050","266","84","238","100","6","17","1.7","416","340","544","14149","8095","7","6","45","18","25","13","-1","76","23","95","71","3","25","70","23","49","58","36","5","30","24","41","2","38","37","-1","-1","62","-1","1","-1","1","1","35","71","68","130","50","34","16","21","22","22","68","2602","99999","04940","43.902383","-85.855098","MI","266","2"
"4","Summary of All HUD Programs","1","NA","Lincoln Park Housing Commission","MI051","416","81","334","99","7","16","1.7","576","370","642","15407","8934","6","5","52","15","23","16","0","76","21","95","83","1","26","78","26","45","88","42","2","30","25","44","1","62","57","0","0","38","0","4","-1","4","0","10","110","66","152","54","17","29","21","25","61","66","2613","19820","47800","42.254944","-83.170875","MI","416","3"
"4","Summary of All HUD Programs","1","NA","Saint Clair Housing Commission","MI052","95","95","88","98","5","15","1.5","128","391","474","16403","11277","5","5","47","15","29","13","-1","84","23","98","75","-1","16","58","16","67","65","47","1","25","25","49","5","8","6","1","-1","92","-1","1","-1","1","1","8","74","30","190","75","13","13","7","10","11","74","2609","19820","70680","42.822529","-82.48822","MI","95","1"
"4","Summary of All HUD Programs","1","NA","Allen Park Housing Commission","MI053","61","95","58","100","8","12","1.1","62","447","217","21846","20436","-1","2","28","21","50","5","-1","95","32","86","53","-1","-1","72","-1","100","45","50","-1","3","5","91","7","10","2","-1","2","90","-1","7","-1","7","0","8","80","-1","-1","100","-1","-1","-1","4","17","90","2613","19820","01380","42.249589","-83.221148","MI","61","1"
"4","Summary of All HUD Programs","1","NA","Laurium Housing Commission","MI054","29","100","29","100","6","17","1.1","32","510","277","25121","22766","-1","-1","24","10","66","7","-1","93","44","59","34","-1","-1","62","-1","50","41","38","-1","-1","7","93","21","0","-1","-1","-1","100","-1","-1","-1","0","0","38","83","-1","-1","93","7","-1","-1","15","5","78","2601","26340","46360","47.235056","-88.446642","MI","29","1"
"4","Summary of All HUD Programs","1","NA","Livonia Housing Commission","MI055","1163","80","970","100","5","12","2.3","2243","435","804","15716","6796","10","8","35","15","33","27","2","60","20","97","79","1","48","85","48","25","41","16","3","54","12","31","2","77","75","0","1","23","1","0","0","2","1","33","96","79","195","30","26","44","24","25","67","65","2612","19820","49000","42.429217","-83.345966","MI","1163","5"
"4","Summary of All HUD Programs","1","NA","Calumet Housing Commission","MI057","98","97","95","100","5","13","1.6","156","322","466","14165","8626","22","7","35","14","23","15","-1","82","23","93","71","1","21","58","17","47","48","31","5","31","22","42","4","1","1","-1","-1","99","-1","-1","-1","0","1","-1","77","49","85","71","16","14","4","25","7","53","2601","26340","12580","47.245178","-88.451814","MI","98","1"
"4","Summary of All HUD Programs","1","NA","Lansing Housing Commission","MI058","2253","89","1890","94","6","11","2.5","4780","403","960","15443","6106","17","7","32","14","31","31","0","59","20","94","78","3","50","81","50","29","78","20","5","60","18","17","0","76","68","0","1","24","1","5","0","7","0","21","97","94","211","20","40","40","25","22","48","61","2607","29620","46000","42.728636","-84.54895","MI","2253","5"
"4","Summary of All HUD Programs","1","NA","St Clair Shores Housing Commission","MI059","340","94","323","100","6","11","1.5","494","420","608","17712","11581","3","6","42","15","34","13","0","84","25","95","71","1","18","78","19","59","60","43","1","26","20","54","2","28","27","1","-1","72","0","-1","0","1","0","32","83","63","127","69","13","18","11","15","21","74","2610","19820","70760","42.474182","-82.887824","MI","340","3"
"4","Summary of All HUD Programs","1","NA","Cadillac Housing Commission","MI060","150","96","146","100","6","16","1.7","248","451","387","20630","12145","3","2","30","22","43","16","-1","81","34","84","50","4","17","76","18","35","38","25","3","21","11","65","7","4","2","1","-1","96","-1","1","-1","1","0","60","78","46","99","62","22","16","7","28","10","62","2604","15620","12320","44.251176","-85.396414","MI","150","2"
"4","Summary of All HUD Programs","1","NA","Saint Louis Housing Commission","MI061","239","87","202","98","5","11","2.2","441","381","422","16676","7639","7","10","38","17","28","24","0","73","26","89","69","5","32","71","27","36","75","27","6","47","16","31","1","6","1","-1","-1","94","-1","4","-1","4","0","-1","90","77","136","40","33","27","15","17","17","67","2604","10940","71000","43.404997","-84.612326","MI","239","2"
"4","Summary of All HUD Programs","1","NA","Hancock Housing Commission","MI063","137","95","129","99","6","15","1.1","147","386","424","17648","15487","9","6","35","20","31","16","2","81","31","87","57","2","2","61","2","57","45","44","2","22","18","58","2","1","-1","-1","1","99","-1","-1","-1","0","0","-1","72","21","82","87","12","2","7","26","12","55","2601","26340","36300","47.128248","-88.609768","MI","137","2"
"4","Summary of All HUD Programs","1","NA","Ann Arbor Housing Commission","MI064","2218","81","2033","100","5","10","2","4088","427","1205","17210","8558","6","5","37","16","36","22","0","65","18","97","84","3","29","64","29","50","78","34","2","46","23","28","1","66","62","1","1","34","1","1","0","2","4","30","101","71","184","40","31","29","23","22","44","39","2606","11460","03000","42.256689","-83.736472","MI","2219","5"
"4","Summary of All HUD Programs","1","NA","Muskegon Housing Commission","MI066","373","-5","316","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","2602","34740","56320","43.233045","-86.243523","MI","373","3"
"4","Summary of All HUD Programs","1","NA","Negaunee Housing Commission","MI068","80","99","79","100","5","16","1.1","84","413","278","20608","19381","5","3","33","14","46","10","-1","90","34","82","48","-1","-1","58","-1","70","37","49","3","16","15","66","8","3","-1","-1","3","97","-1","-1","-1","0","0","-1","76","-1","-1","99","1","-1","1","10","8","85","2601","32100","56860","46.509426","-87.61151","MI","80","1"
